,y,d,ln_prgdp,金融发展程度1,能源消费结构,对外开放程度,外商投资水平,环境规制,ln_internet,ln_person3,城镇化,词频占比,第二产业增加值占GDP比重(%),第三产业增加值占GDP比重(%),教育水平支出,科学技术水平,基础设施水平2,year,id,ln_AI_f,ln_GT_f
503,0.328169025,0.67542851,9.609519005,1.965628089,69.93815996,0.159933106,0.016555197,63.63,11.94514942,5.723585129,0.394566625,0.001452885,39.66,39.82,0.116225977,0.003885957,0.264405697,2006,99,0,0.693147182
504,0.335708649,0.823803306,9.787908554,1.755406977,84.49173791,0.178539611,0.020030755,63.63,12.425951,5.723585129,0.394298822,0.004087472,43.37,37.83,0.144697311,0.008785086,0.304085602,2007,99,0,1.098612309
505,0.359696314,0.874957204,10.0117588,1.643219374,84.19154215,0.121765947,0.031273106,63.63,12.49799538,5.726847649,0.393307328,0.003321569,43.88,38.16,0.13448737,0.010866808,0.360256508,2008,99,0,0.693147182
506,0.376436542,1.067041993,10.28411293,1.747354384,82.74419364,0.171931463,0.037121144,63.7,12.87572384,5.743003368,0.395654291,0.00377249,47.62,35.8,0.125487919,0.008896661,0.603927978,2010,99,0.693147182,0
507,0.362777972,1.048939228,10.4852562,1.630366848,82.83858222,0.151008803,0.031099113,62.86,13.04721737,5.743003368,0.395718455,0.004820439,49.6,34.88,0.144078056,0.008481572,0.598034911,2011,99,1.609437943,0.693147182
508,0.341959638,1.008413434,10.59668446,1.704052708,82.43958649,0.153809527,0.051004009,72.58,13.12236309,5.739792824,0.396232545,0.003644884,49.59,35.1,0.164496965,0.01196259,0.646730878,2012,99,1.791759491,0.693147182
509,0.334921133,0.808776557,10.69085312,1.844968404,85.54859765,0.161391435,0.052499388,93.32,13.19932461,5.717027664,0.398823142,0.003197612,48.83,36.14,0.111406454,0.011443159,0.707947694,2013,99,1.609437943,1.386294365
510,0.23192783,0,9.710449219,2.42535961,68.11436367,0.016203548,0.011620528,83.28,11.21570492,5.459585667,0.465116292,0.006196161,64.62,30.95,0.190413682,0.003231973,0.452111723,2006,100,0,0
511,0.232611887,0,9.840174675,2.513165305,51.34015612,0.028284405,0.058451902,83.43,11.4966135,5.463831902,0.463275313,0.01015299,63.57,31.62,0.201234054,0.013163859,0.513127682,2007,100,0,0
512,0.23811016,0.302042276,10.07238579,2.53014374,50.32128471,0.027292037,0.04015014,83.15,11.67229366,5.459585667,0.464822412,0.007192772,63.51,32.23,0.210189785,0.014243326,0.507137157,2008,100,0,0
513,0.257910247,0.381134927,10.20758438,2.724057705,51.42510221,0.027008407,0.021903613,83.7,11.90470409,5.438079357,0.475684673,0.003732415,63.32,32.54,0.213324426,0.013375675,0.604920321,2009,100,1.098612309,0
514,0.263110374,0.56252408,10.3839674,2.529417989,55.78092601,0.049300941,0.012132494,82.63,12.099967,5.433722019,0.476344645,0.003557453,63.6,32.19,0.211016134,0.014264822,0.59221472,2010,100,1.098612309,0
515,0.268286359,0.297133267,10.57656002,2.381947229,60.77395034,0.081922033,0.015731727,84.71,12.43442631,5.442417622,0.473563224,0.009060956,65.46,30.21,0.21037326,0.013310985,0.563277638,2011,100,1.098612309,0
516,0.281975202,0.48311469,10.69776917,2.474813623,59.65225619,0.076971218,0.016064626,80.75,12.67607594,5.446737289,0.472043991,0.007148377,64.55,31.23,0.23222141,0.01477746,0.646667688,2012,100,0,0
517,0.247619402,0.558053374,10.76043129,2.525947843,61.2783852,0.055128259,0.017044718,78.34,12.7656889,5.451038361,0.469676256,0.009864365,62.45,33.35,0.197794381,0.013741733,0.811789894,2013,100,1.098612309,0
518,0.201862275,0.190567464,9.432764053,2.060117808,80.57584031,0.08601612,0.006626641,81.92,11.68373966,5.241746902,0.454838723,0.002425614,54.38,36.43,0.137823129,0.000748433,0.522013102,2006,101,0,0
519,0.208453982,0.190567464,9.626217842,1.98810734,79.34110903,0.081875218,0.009297239,81.92,11.98845768,5.25227356,0.449216247,0.00618639,54.96,36.38,0.173575439,0.0081352,0.603458418,2007,101,0,0
520,0.211309441,0.482446998,9.810220718,2.055344549,79.61935895,0.088759988,0.008548563,81.92,12.26720047,5.267858028,0.443535715,0.009385514,57.96,34.52,0.193312286,0.008834085,0.583331191,2008,101,0,0
521,0.213785128,0.387597442,9.920099258,2.779944461,74.93765599,0.017173758,0.007560315,81.93,12.40872002,5.272999763,0.440625012,0.007980356,52.22,38.93,0.19815438,0.008240588,0.621752056,2009,101,0,1.098612309
522,0.224305554,0.4943057,10.21464157,2.314438303,76.91804847,0.016916089,0.004720921,82.01,12.9348259,5.283203602,0.436127424,0.008689607,54.82,36.88,0.208226518,0.007742597,0.651747915,2011,101,0,1.098612309
523,0.227421459,0.562525749,10.31204796,2.468576556,87.5218878,0.031650812,0.007680757,81.61,13.03898144,5.288267136,0.433846146,0.007261778,54.58,36.93,0.220928391,0.007865183,0.754243636,2012,101,0.693147182,0
524,0.226523309,0.774372458,10.34100056,2.683530026,93.13387239,0.026902904,0.011151331,83.12,13.18063259,5.308267593,0.426626325,0.008714597,52.42,38.15,0.209666751,0.008091903,0.925355994,2013,101,0.693147182,0.693147182
525,0.228792479,0.622273326,10.35564518,2.821294536,94.12370061,0.021215165,0.02082582,79.45,13.14216614,5.308267593,0.426626325,0.009092925,47.45,42.63,0.189565067,0.008842804,1.062140786,2014,101,1.098612309,1.386294365
526,0.222556464,0.638915122,10.35564518,3.106777311,93.99480434,0.042356555,0.022075037,95.93,13.28787804,5.303304672,0.427713394,0.007608272,43.79,46.09,0.215764994,0.007893361,1.254596839,2015,101,0.693147182,1.791759491
527,0.350783221,0.22791782,9.557964325,1.300629595,73.73696251,0.039605732,0.01864438,87.13,11.23682976,5.484797001,0.408614397,0.005901197,38.08,37.31,0.156424802,0.008843098,0.364817937,2007,102,0,0
528,0.36600327,0.221194342,9.815148354,1.214319125,77.79259967,0.04357838,0.015894611,87.13,11.68190002,5.488937855,0.406517625,0.007543103,39.76,35.43,0.181453622,0.010407706,0.403728573,2008,102,0,0
529,0.396083493,0.449411154,9.955795288,1.487424114,75.0543911,0.026026461,0.015813488,87.12,11.95680332,5.493061543,0.405248284,0.007543103,44.2,33.38,0.130164783,0.008048122,0.528549306,2009,102,0,0
530,0.327900986,0.489744216,10.14678669,1.373030394,75.45678721,0.03596207,0.015122355,87.17,12.19363594,5.488937855,0.406125158,0.008408797,48.37,31.76,0.119205853,0.007533124,0.614484365,2010,102,0.693147182,0
531,0.326865186,0.538805068,10.53606129,1.318025174,79.4876757,0.037280197,0.012596382,90.97,12.50617695,5.497168064,0.403572619,0.008240141,54.14,29.4,0.160842239,0.010348312,0.701440945,2012,102,1.098612309,0
532,0.289679148,0.377452105,8.987321854,1.706040837,76.64676669,0.085974676,0.014649586,100,12.02993202,6.129050255,0.421927989,0.009268795,33.51,36.81,0.272068271,0.002445269,0.405567423,2007,103,0.693147182,0
533,0.319416737,0.320346773,9.302189827,2.092381972,81.70333666,0.05530609,0.012600547,100,12.47768593,6.144185543,0.415376484,0.005719733,35.81,34.99,0.25189583,0.006218696,0.613258406,2009,103,0.693147182,0
534,0.276844848,0.431519568,9.596078873,1.788565285,73.4654308,0.062642338,0.004528635,100,12.72477436,6.146329403,0.417825192,0.004527814,38.86,33.53,0.195164803,0.005542608,0.717874925,2010,103,0.693147182,0
535,0.295476867,0.551155984,9.948078156,1.760300747,62.71270105,0.060662849,0.004760685,100,13.38472748,6.156979084,0.414593697,0.001218522,43.69,31.83,0.176782944,0.009979981,0.832336165,2012,103,0,0
536,0.42792402,0,9.735010147,1.337151525,40.82351805,0.073199459,0.022682627,93.2,11.23638153,5.620400906,0.544243813,0.005093658,56.18,34.54,0.197742298,0.008791673,0.426456273,2007,104,0,0
537,0.441354257,0,9.935276985,1.201523966,30.75451156,0.062676728,0.01890634,93.2,11.25667763,5.707110405,0.537192702,0.004756033,58.44,32.1,0.164327786,0.008103234,0.714082371,2008,104,0,0
538,0.447921358,0,10.05078602,1.444996713,30.41997498,0.105405333,0.018899852,93.19,11.61429024,5.720311642,0.530520558,0.005990415,58.23,32.53,0.134285512,0.007455511,0.908029394,2009,104,0,0
539,0.416884891,0,10.28038216,1.360598188,45.72867551,0.118688452,0.017801654,93.23,11.62645912,5.736572266,0.520961046,0.006087981,60.78,30.97,0.125468869,0.007553276,0.952525254,2010,104,0,0
540,0.377897079,0,10.47506046,1.357054215,34.81455529,0.145787577,0.008415612,92.95,11.85793304,5.746203423,0.516403377,0.009537632,63,29.08,0.149887083,0.00784141,0.698528414,2011,104,0,0
541,0.389007747,0.302042276,10.62086391,1.515024812,36.92871029,0.102518842,0.012783606,97.51,12.38839436,5.755742073,0.511124492,0.01177262,58.28,34.03,0.145720764,0.008432916,0.791903743,2013,104,0,0
542,0.228712636,0.207500607,9.285726547,1.371232592,91.59815071,0.037307865,0.053767357,51.41,11.76853657,5.525453091,0.454862803,0.00337624,51.93,32.63,0.18142333,0.002501879,0.50399026,2006,105,0,0
543,0.253311822,0.498130083,9.601368904,1.38347447,85.36599961,0.047508518,0.043269678,51.41,12.25236416,5.54907608,0.443600804,0.011114087,54.95,33.08,0.179401456,0.005473089,0.64942355,2008,105,0,0
544,0.283341787,0.598431468,9.765374184,1.618353269,86.85816456,0.058302681,0.042785591,51.41,12.62401581,5.564520359,0.437855124,0.004730369,53.06,35.88,0.172252248,0.00448129,0.792620341,2009,105,0.693147182,0
545,0.258217125,0.645890474,10.30175972,1.703995255,79.59281001,0.200944142,0.043929097,47.85,12.99452972,5.59842205,0.422729075,0.005141815,56.96,34.71,0.185522554,0.005569203,0.849465032,2012,105,0,0.693147182
546,0.261374538,0.745267749,10.35869503,1.757530428,80.39335036,0.184023517,0.047600124,47.4,13.28787804,5.583496094,0.423145056,0.006952842,56.08,35.8,0.192380475,0.011295905,0.941340613,2013,105,0,0.693147182
547,0.449600143,0,9.777130127,2.011021367,71.31993995,0.006488048,0.009414572,88.19,10.5610075,1.609437943,0.559455931,0.003195569,44.37,35.93,0.168598603,0.003374461,0.535626075,2006,106,0,0
548,0.460458116,0,9.929349899,1.858467405,76.82514651,0.008694561,0.010684883,87.33,10.80567932,1.609437943,0.545046508,0.004289335,45.39,34.78,0.170446103,0.007462769,0.570664207,2007,106,0,0
549,0.498397079,0.190567464,10.35812378,2.527847878,80.6407387,0.013668477,0.009542827,86.94,11.19409657,1.609437943,0.528935909,0.007635045,48.32,37.05,0.176731742,0.008261461,0.934950496,2009,106,0,0
550,0.453903544,0.302042276,10.58562469,1.792849158,82.76247201,0.009862565,0.018202541,89.03,11.42190647,1.609437943,0.520673811,0.007866462,51.89,34.73,0.151565871,0.007587081,1.08290621,2010,106,0,0
551,0.401729305,0.318113148,10.68795967,1.824125556,93.62549234,0.001722988,0.000650513,86.24,11.47210312,1.609437943,0.514631689,0.008012821,52.32,35.42,0.141680513,0.007374442,1.171084869,2011,106,0,0
552,0.372058218,0.455974519,10.86122704,1.673413474,93.73144884,0.007995765,0.003422299,90,11.51292515,1.609437943,0.516194344,0.00922576,53.49,34.36,0.159866814,0.00762636,1.364537989,2012,106,0,0
553,0.330540304,0.485615432,10.9652977,1.920698908,92.19923409,0.01033322,0.000492031,61.55,11.6952467,1.791759491,0.460288823,0.005484862,53.02,36.39,0.171206073,0.009456636,1.292558848,2013,106,0,0
554,0.276566294,0.190567464,9.17419529,1.238165301,82.14626444,0.022711695,0.005279995,88.26,11.9993248,6.650279045,0.463920623,0.003133393,41.63,30.77,0.150739674,0.001828341,0.349874224,2006,107,0,0
555,0.291755692,0.442483932,9.380504608,1.14060492,82.25033765,0.015854484,0.007128426,88.26,12.17516518,6.665683746,0.456855804,0.005244428,43.21,32.36,0.191096195,0.011188855,0.396605493,2007,107,0,0.693147182
556,0.337719576,0.703874171,9.596487045,0.996918512,81.68495999,0.01839703,0.006559502,88.26,12.37682343,6.690842152,0.445533097,0.006003098,45.32,32.39,0.193031431,0.011574447,0.439631742,2008,107,0,1.098612309
557,0.303759184,0.625418425,9.715409279,1.245316668,75.97967904,0.018590578,0.005711473,88.27,12.60216045,6.70686245,0.438213766,0.004957858,44.41,33.95,0.181053706,0.010543433,0.521654064,2009,107,0.693147182,1.098612309
558,0.308368021,0.443828225,9.890909195,1.169571672,77.60935344,0.017477221,0.009405588,88.35,12.6653347,6.721425533,0.432017952,0.006379585,43.21,33.13,0.169230426,0.010473119,0.546376434,2010,107,0.693147182,0.693147182
559,0.283709546,0.55791986,10.04203129,1.148195431,80.95299661,0.018070516,0.014123698,88.95,12.83187199,6.736967087,0.425101221,0.00522705,43.85,34,0.193603343,0.01049832,0.545303951,2011,107,0.693147182,0
560,0.290206165,0.606172502,10.16284752,1.255581315,81.37126394,0.021048282,0.012953903,93.7,12.89921951,6.739336491,0.42432034,0.004468275,44.18,34.47,0.19535289,0.010831452,0.611624896,2012,107,0,0.693147182
561,0.179843369,1.177572608,10.15913677,4.297329047,79.64980648,0.212792279,0.027571056,51.06,15.33079147,5.537334442,0.779040813,0.008236615,45.59,48.1,0.142754411,0.01566478,0.888521014,2009,108,1.945910096,1.386294365
562,0.180385862,1.331484795,10.42079258,6.196126148,63.85521399,0.324459153,0.032213366,48.33,15.15621281,5.627621174,0.712340951,0.010281385,45.32,49.01,0.094672661,0.012806519,1.019107467,2010,108,2.197224617,1.386294365
563,0.211141035,2.055898666,10.99635029,6.01309711,89.41085445,0.19344494,0.035497125,36.36,14.11561489,5.710426807,0.748780549,0.007087172,39.98,55.28,0.150630659,0.023508227,0.881520868,2015,108,3.33220458,3.433987141
564,0.183995879,0.492609739,9.924221039,4.392396673,66.34196606,0.094423685,0.008706332,97.53,12.36869335,5.480638981,0.793903828,0.003495784,45.48,50.96,0.1761687,0.004028062,0.467062456,2006,109,0.693147182,0
565,0.193982441,0.850729167,10.01346207,4.282057612,64.39683849,0.074231446,0.013321251,97.53,12.67321014,5.497168064,0.779879749,0.008797654,45.87,50.57,0.218349256,0.016356896,0.489395477,2007,109,0.693147182,0
566,0.208991579,0.901821315,10.15144062,4.344360284,60.3949901,0.058742923,0.00322766,97.54,12.64973831,5.505331516,0.772620082,0.006686451,47.06,49.62,0.231221923,0.017471385,0.510449542,2008,109,1.098612309,0.693147182
567,0.222009291,0.9322052,10.23652554,4.007820454,61.26295066,0.036013935,0.003186878,97.54,12.88891697,5.509388447,0.769492269,0.008943544,46.83,49.87,0.225072642,0.014944815,0.546641236,2009,109,0.693147182,1.609437943
568,0.223350386,1.281481147,10.43438053,5.084675176,51.9916215,0.065210255,0.001199623,97.58,12.99887276,5.509388447,0.76961118,0.008090046,48.09,48.84,0.201028542,0.01371503,0.600412417,2010,109,0.693147182,1.791759491
569,0.229953171,1.240375042,10.5339613,4.964172699,50.3234401,0.089147384,0.000811131,97.79,12.94874096,5.509388447,0.77018249,0.006594724,48.27,48.78,0.193546181,0.013060703,0.698937428,2011,109,1.098612309,1.791759491
570,0.25169941,0.867459118,10.51251888,2.35994358,73.90811791,0.212193855,0.023055296,56.47,13.44871998,6.49375391,0.633090138,0.006685769,54.33,34.85,0.190522672,0.012246755,0.65552127,2011,110,0,1.791759491
571,0.275371133,0.190567464,9.294589996,1.687655109,79.85238774,0.101358804,0.009278515,92.41,12.12167454,5.609471798,0.379869759,0.003911598,54.68,27.87,0.160680321,0.002616965,0.455963814,2006,111,0,0
572,0.306004022,0.302042276,9.508591652,1.541558649,82.48759853,0.095869808,0.009461079,92.41,12.08286476,5.616771221,0.377358496,0.005090678,55.57,26.14,0.157583082,0.008649115,0.449180978,2007,111,0,0
573,0.320557856,0.330826819,9.725377083,1.510024913,82.99170499,0.098521708,0.009168027,92.41,12.21531963,5.620400906,0.376237631,0.003368263,58.66,24.72,0.131238745,0.007029623,0.453268074,2008,111,0.693147182,0
574,0.313200838,0.21061191,9.818964005,1.787598921,81.1718496,0.094470451,0.009192352,92.43,12.18996906,5.616771221,0.376535863,0.003735443,57.16,28.08,0.139980484,0.008715011,0.617887858,2009,111,0.693147182,0
575,0.321004815,0.4889009,10.04281425,1.953552892,73.68110435,0.08884164,0.008370934,92.46,12.50110912,5.620400906,0.376397341,0.004132231,59.48,27.07,0.139581292,0.009022692,0.685630885,2010,111,0.693147182,0
576,0.351900826,0.522584498,10.25199413,1.882498152,71.13607229,0.056182284,0.008526047,92.59,12.62823391,5.620400906,0.375282168,0.005591978,61.8,25.72,0.139534513,0.008461957,0.536261371,2011,111,0,0
577,1.172734632,0,8.66733551,3.007680809,92.28183544,0.016505938,0.020220626,74.16,11.07033443,3.988984108,0.719112813,0.009728718,31.57,46.45,0.180610866,0.003624388,1.008996094,2006,112,0,0
578,0.805617849,0,9.024130821,2.839467518,80.83885151,0.031563955,0.004119724,74.33,11.45831108,4.025351524,0.694618821,0.016943292,34.82,44.55,0.159510902,0.008490228,1.140885229,2008,112,0,0
579,0.680816324,0,9.196545601,2.783521139,80.13281024,0.048364829,0.000141517,74.5,10.70178318,4.043051243,0.688625216,0.010062612,36.58,44.36,0.162101164,0.007175415,1.315362139,2009,112,0,0
580,0.50593534,0,9.566545486,3.356207091,94.2404877,0.021587667,0.003158815,75.32,11.14790154,4.043051243,0.684818506,0.013390366,41.68,41.24,0.179735158,0.010229675,1.254464528,2011,112,0,0
581,0.435285851,0,9.73329258,3.396047567,91.19961893,0.025316754,0.008539051,76.2,11.40756512,4.025351524,0.69747901,0.015326666,42.28,40.47,0.177185446,0.006424352,1.090295888,2012,112,0,0
582,0.419788163,0,9.939530373,3.337233744,91.8256321,0.027631657,0.009941522,91.7,11.6952467,4.043051243,0.691090763,0.010559466,45.29,38.65,0.172674174,0.007883197,1.176800179,2013,112,0,0
583,0.536470162,0,9.936100006,3.442544164,97.23762827,0.020194594,0.001836939,89,11.84939766,4.043051243,0.684818506,0.016343684,43.06,40.06,0.155062822,0.006217322,1.081366949,2014,112,0,0
584,0.363996299,0.551341176,10.00120354,2.181012689,90.54253076,0.174152288,0.011127529,95.18,12.04463005,4.99721241,0.364091933,0.016896552,48.62,40.46,0.2240798,0.022546249,0.49210482,2008,113,0,0.693147182
585,0.388758672,0.462918431,10.07394695,2.723539479,90.91264231,0.138801428,0.003640796,95.2,12.17200947,5.003946304,0.361319393,0.010026738,47.77,41.49,0.191141786,0.018682166,0.510828139,2009,113,0,1.098612309
586,0.397795794,0.529477179,10.35124588,2.939398595,91.09981173,0.156441044,0.003828231,95.25,12.43128586,5.010635376,0.358174473,0.009644983,49.54,40.97,0.177485956,0.018104427,0.483009475,2010,113,0.693147182,1.098612309
587,0.225803674,0.631741822,9.864174843,1.548877201,80.19904101,0.280177479,0.07548047,93.7,13.34010029,6.483107567,0.639980435,0.004609027,46.29,37.3,0.167424168,0.018499341,1.062656594,2009,114,0.693147182,0
588,0.248379455,0.840889812,10.20311069,1.835288316,80.23377726,0.287959739,0.062467445,93.41,13.00059128,6.498281956,0.630864143,0.005784747,45.68,39.02,0.151443023,0.021035109,1.034306341,2010,114,0.693147182,0
589,0.305712941,0,9.97868824,1.6888541,97.31475188,0.115378479,0.010386801,73.6,11.97141266,5.953243256,0.410846353,0.004357298,62.24,30.73,0.11217254,0.002498159,0.360460551,2006,115,0,0
590,0.327218595,0,10.14894009,1.53436431,96.47353115,0.19038939,0.010044111,73.6,12.03633976,5.958424568,0.408986807,0.004518753,63.79,29.8,0.134385554,0.008869784,0.385909064,2007,115,0,0
591,0.350402761,0,10.33841419,1.522232447,97.06581075,0.153875825,0.024561199,73.6,12.13473797,5.958424568,0.408964515,0.008858268,63.49,30.32,0.14010931,0.01156962,0.414435851,2008,115,0,0
592,0.363124783,0,10.40882778,1.914151143,96.13668843,0.123117757,0.091772586,73.6,12.34147739,5.958424568,0.408763885,0.00624025,63.01,30.4,0.119507488,0.015456065,0.569855935,2009,115,0,0
593,0.381400003,0.190567464,10.5887537,1.826720712,95.77773585,0.115004166,0.030699933,73.57,12.2820282,5.958424568,0.409120649,0.005496095,63.25,30.52,0.11502121,0.014614989,0.574928664,2010,115,0,0
